Køn,Alder,Dødsårsag,År,Antal
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",1994,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",1995,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",1996,1
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",1997,3
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",1998,1
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",1999,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2000,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2001,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2002,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2003,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2004,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2005,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2006,1
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2007,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2008,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2009,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2010,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2011,2
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2012,1
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2013,0
Mænd,65-69 år,"Medfødte misdannelser, hjerte/kredsløb",2014,1
Mænd,65-69 år,Andre medfødte misdannelser,1982,2
Mænd,65-69 år,Andre medfødte misdannelser,1983,3
Mænd,65-69 år,Andre medfødte misdannelser,1984,3
Mænd,65-69 år,Andre medfødte misdannelser,1985,2
Mænd,65-69 år,Andre medfødte misdannelser,1986,1
Mænd,65-69 år,Andre medfødte misdannelser,1987,5
Mænd,65-69 år,Andre medfødte misdannelser,1988,3
Mænd,65-69 år,Andre medfødte misdannelser,1989,1
Mænd,65-69 år,Andre medfødte misdannelser,1990,2
Mænd,65-69 år,Andre medfødte misdannelser,1991,2
Mænd,65-69 år,Andre medfødte misdannelser,1992,1
Mænd,65-69 år,Andre medfødte misdannelser,1993,2
Mænd,65-69 år,Andre medfødte misdannelser,1994,1
Mænd,65-69 år,Andre medfødte misdannelser,1995,1
Mænd,65-69 år,Andre medfødte misdannelser,1996,5
Mænd,65-69 år,Andre medfødte misdannelser,1997,5
Mænd,65-69 år,Andre medfødte misdannelser,1998,1
Mænd,65-69 år,Andre medfødte misdannelser,1999,2
Mænd,65-69 år,Andre medfødte misdannelser,2000,1
Mænd,65-69 år,Andre medfødte misdannelser,2001,3
Mænd,65-69 år,Andre medfødte misdannelser,2002,3
Mænd,65-69 år,Andre medfødte misdannelser,2003,2
Mænd,65-69 år,Andre medfødte misdannelser,2004,3
Mænd,65-69 år,Andre medfødte misdannelser,2005,2
Mænd,65-69 år,Andre medfødte misdannelser,2006,5
Mænd,65-69 år,Andre medfødte misdannelser,2007,1
Mænd,65-69 år,Andre medfødte misdannelser,2008,5
Mænd,65-69 år,Andre medfødte misdannelser,2009,3
Mænd,65-69 år,Andre medfødte misdannelser,2010,4
Mænd,65-69 år,Andre medfødte misdannelser,2011,5
Mænd,65-69 år,Andre medfødte misdannelser,2012,5
Mænd,65-69 år,Andre medfødte misdannelser,2013,4
Mænd,65-69 år,Andre medfødte misdannelser,2014,10
Mænd,65-69 år,Sygdomme hos nyfødte,1982,0
Mænd,65-69 år,Sygdomme hos nyfødte,1983,0
Mænd,65-69 år,Sygdomme hos nyfødte,1984,0
Mænd,65-69 år,Sygdomme hos nyfødte,1985,0
Mænd,65-69 år,Sygdomme hos nyfødte,1986,0
Mænd,65-69 år,Sygdomme hos nyfødte,1987,0
Mænd,65-69 år,Sygdomme hos nyfødte,1988,0
Mænd,65-69 år,Sygdomme hos nyfødte,1989,0
Mænd,65-69 år,Sygdomme hos nyfødte,1990,0
Mænd,65-69 år,Sygdomme hos nyfødte,1991,0
Mænd,65-69 år,Sygdomme hos nyfødte,1992,0
Mænd,65-69 år,Sygdomme hos nyfødte,1993,0
Mænd,65-69 år,Sygdomme hos nyfødte,1994,0
Mænd,65-69 år,Sygdomme hos nyfødte,1995,0
Mænd,65-69 år,Sygdomme hos nyfødte,1996,0
Mænd,65-69 år,Sygdomme hos nyfødte,1997,0
Mænd,65-69 år,Sygdomme hos nyfødte,1998,0
Mænd,65-69 år,Sygdomme hos nyfødte,1999,0
Mænd,65-69 år,Sygdomme hos nyfødte,2000,0
Mænd,65-69 år,Sygdomme hos nyfødte,2001,0
Mænd,65-69 år,Sygdomme hos nyfødte,2002,0
Mænd,65-69 år,Sygdomme hos nyfødte,2003,0
Mænd,65-69 år,Sygdomme hos nyfødte,2004,0
Mænd,65-69 år,Sygdomme hos nyfødte,2005,0
Mænd,65-69 år,Sygdomme hos nyfødte,2006,0
Mænd,65-69 år,Sygdomme hos nyfødte,2007,0
Mænd,65-69 år,Sygdomme hos nyfødte,2008,0
Mænd,65-69 år,Sygdomme hos nyfødte,2009,0
Mænd,65-69 år,Sygdomme hos nyfødte,2010,0
Mænd,65-69 år,Sygdomme hos nyfødte,2011,0
Mænd,65-69 år,Sygdomme hos nyfødte,2012,0
Mænd,65-69 år,Sygdomme hos nyfødte,2013,0
Mænd,65-69 år,Sygdomme hos nyfødte,2014,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1982,1
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1983,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1984,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1985,1
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1986,1
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1987,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1988,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1989,1
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1990,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1991,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1992,2
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1993,1
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1994,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1995,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1996,2
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1997,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1998,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,1999,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2000,2
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2001,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2002,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2003,1
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2004,1
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2005,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2006,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2007,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2008,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2009,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2010,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2011,0
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2012,1
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2013,1
Mænd,65-69 år,Senilitet uden oplysning om sindssygdom,2014,0
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1982,116
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1983,134
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1984,131
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1985,147
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1986,130
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1987,139
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1988,129
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1989,169
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1990,185
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1991,187
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1992,182
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1993,183
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1994,203
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1995,213
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1996,280
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1997,181
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1998,156
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,1999,91
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2000,84
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2001,83
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2002,123
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2003,80
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2004,112
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2005,64
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2006,60
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2007,101
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2008,98
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2009,187
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2010,210
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2011,180
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2012,165
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2013,261
Mænd,65-69 år,Symptomer og mangelfuldt definerede tilstande,2014,181
Mænd,65-69 år,Motorkøretøjsulykker,1982,32
Mænd,65-69 år,Motorkøretøjsulykker,1983,25
Mænd,65-69 år,Motorkøretøjsulykker,1984,18
Mænd,65-69 år,Motorkøretøjsulykker,1985,27
Mænd,65-69 år,Motorkøretøjsulykker,1986,22
Mænd,65-69 år,Motorkøretøjsulykker,1987,20
Mænd,65-69 år,Motorkøretøjsulykker,1988,27
Mænd,65-69 år,Motorkøretøjsulykker,1989,30
Mænd,65-69 år,Motorkøretøjsulykker,1990,19
Mænd,65-69 år,Motorkøretøjsulykker,1991,16
Mænd,65-69 år,Motorkøretøjsulykker,1992,14
Mænd,65-69 år,Motorkøretøjsulykker,1993,21
Mænd,65-69 år,Motorkøretøjsulykker,1994,22
Mænd,65-69 år,Motorkøretøjsulykker,1995,19
Mænd,65-69 år,Motorkøretøjsulykker,1996,25
Mænd,65-69 år,Motorkøretøjsulykker,1997,18
Mænd,65-69 år,Motorkøretøjsulykker,1998,13
Mænd,65-69 år,Motorkøretøjsulykker,1999,19
Mænd,65-69 år,Motorkøretøjsulykker,2000,12
Mænd,65-69 år,Motorkøretøjsulykker,2001,11
Mænd,65-69 år,Motorkøretøjsulykker,2002,16
Mænd,65-69 år,Motorkøretøjsulykker,2003,15
Mænd,65-69 år,Motorkøretøjsulykker,2004,13
Mænd,65-69 år,Motorkøretøjsulykker,2005,11
Mænd,65-69 år,Motorkøretøjsulykker,2006,13
Mænd,65-69 år,Motorkøretøjsulykker,2007,18
Mænd,65-69 år,Motorkøretøjsulykker,2008,13
Mænd,65-69 år,Motorkøretøjsulykker,2009,9
Mænd,65-69 år,Motorkøretøjsulykker,2010,6
Mænd,65-69 år,Motorkøretøjsulykker,2011,6
Mænd,65-69 år,Motorkøretøjsulykker,2012,6
Mænd,65-69 år,Motorkøretøjsulykker,2013,10
Mænd,65-69 år,Motorkøretøjsulykker,2014,10
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1982,30
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1983,43
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1984,30
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1985,29
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1986,34
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1987,39
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1988,41
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1989,38
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1990,34
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1991,33
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1992,22
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1993,27
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1994,29
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1995,38
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1996,40
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1997,35
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1998,30
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",1999,45
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2000,15
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2001,34
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2002,22
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2003,40
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2004,34
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2005,28
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2006,33
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2007,36
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2008,39
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2009,28
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2010,21
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2011,39
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2012,47
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2013,43
Mænd,65-69 år,"Andre ulykker, ej motorkøretøj",2014,35
Mænd,65-69 år,Selvmord,1982,54
Mænd,65-69 år,Selvmord,1983,59
Mænd,65-69 år,Selvmord,1984,58
Mænd,65-69 år,Selvmord,1985,63
Mænd,65-69 år,Selvmord,1986,51
Mænd,65-69 år,Selvmord,1987,56
Mænd,65-69 år,Selvmord,1988,59
Mænd,65-69 år,Selvmord,1989,70
Mænd,65-69 år,Selvmord,1990,48
Mænd,65-69 år,Selvmord,1991,48
Mænd,65-69 år,Selvmord,1992,46
Mænd,65-69 år,Selvmord,1993,59
Mænd,65-69 år,Selvmord,1994,37
Mænd,65-69 år,Selvmord,1995,40
Mænd,65-69 år,Selvmord,1996,41
Mænd,65-69 år,Selvmord,1997,34
Mænd,65-69 år,Selvmord,1998,28
Mænd,65-69 år,Selvmord,1999,27
Mænd,65-69 år,Selvmord,2000,27
Mænd,65-69 år,Selvmord,2001,25
Mænd,65-69 år,Selvmord,2002,25
Mænd,65-69 år,Selvmord,2003,24
Mænd,65-69 år,Selvmord,2004,25
Mænd,65-69 år,Selvmord,2005,30
Mænd,65-69 år,Selvmord,2006,33
Mænd,65-69 år,Selvmord,2007,23
Mænd,65-69 år,Selvmord,2008,35
Mænd,65-69 år,Selvmord,2009,31
Mænd,65-69 år,Selvmord,2010,26
Mænd,65-69 år,Selvmord,2011,28
Mænd,65-69 år,Selvmord,2012,29
Mænd,65-69 år,Selvmord,2013,43
Mænd,65-69 år,Selvmord,2014,35
Mænd,65-69 år,Andre ydre årsager,1982,6
Mænd,65-69 år,Andre ydre årsager,1983,3
Mænd,65-69 år,Andre ydre årsager,1984,2
Mænd,65-69 år,Andre ydre årsager,1985,5
Mænd,65-69 år,Andre ydre årsager,1986,7
Mænd,65-69 år,Andre ydre årsager,1987,3
Mænd,65-69 år,Andre ydre årsager,1988,3
Mænd,65-69 år,Andre ydre årsager,1989,5
Mænd,65-69 år,Andre ydre årsager,1990,1
Mænd,65-69 år,Andre ydre årsager,1991,5
Mænd,65-69 år,Andre ydre årsager,1992,5
Mænd,65-69 år,Andre ydre årsager,1993,2
Mænd,65-69 år,Andre ydre årsager,1994,7
Mænd,65-69 år,Andre ydre årsager,1995,3
Mænd,65-69 år,Andre ydre årsager,1996,1
Mænd,65-69 år,Andre ydre årsager,1997,5
Mænd,65-69 år,Andre ydre årsager,1998,3
Mænd,65-69 år,Andre ydre årsager,1999,6
Mænd,65-69 år,Andre ydre årsager,2000,4
Mænd,65-69 år,Andre ydre årsager,2001,2
Mænd,65-69 år,Andre ydre årsager,2002,3
Mænd,65-69 år,Andre ydre årsager,2003,5
Mænd,65-69 år,Andre ydre årsager,2004,1
Mænd,65-69 år,Andre ydre årsager,2005,5
Mænd,65-69 år,Andre ydre årsager,2006,4
Mænd,65-69 år,Andre ydre årsager,2007,4
Mænd,65-69 år,Andre ydre årsager,2008,3
Mænd,65-69 år,Andre ydre årsager,2009,5
Mænd,65-69 år,Andre ydre årsager,2010,2
Mænd,65-69 år,Andre ydre årsager,2011,3
Mænd,65-69 år,Andre ydre årsager,2012,2
Mænd,65-69 år,Andre ydre årsager,2013,0
Mænd,65-69 år,Andre ydre årsager,2014,2
Mænd,65-69 år,Årsag ikke oplyst,1982,19
Mænd,65-69 år,Årsag ikke oplyst,1983,19
Mænd,65-69 år,Årsag ikke oplyst,1984,23
Mænd,65-69 år,Årsag ikke oplyst,1985,20
Mænd,65-69 år,Årsag ikke oplyst,1986,28
Mænd,65-69 år,Årsag ikke oplyst,1987,33
Mænd,65-69 år,Årsag ikke oplyst,1988,31
Mænd,65-69 år,Årsag ikke oplyst,1989,26
Mænd,65-69 år,Årsag ikke oplyst,1990,20
Mænd,65-69 år,Årsag ikke oplyst,1991,13
Mænd,65-69 år,Årsag ikke oplyst,1992,23
Mænd,65-69 år,Årsag ikke oplyst,1993,25
Mænd,65-69 år,Årsag ikke oplyst,1994,25
Mænd,65-69 år,Årsag ikke oplyst,1995,24
Mænd,65-69 år,Årsag ikke oplyst,1996,28
Mænd,65-69 år,Årsag ikke oplyst,1997,20
Mænd,65-69 år,Årsag ikke oplyst,1998,31
Mænd,65-69 år,Årsag ikke oplyst,1999,36
Mænd,65-69 år,Årsag ikke oplyst,2000,49
Mænd,65-69 år,Årsag ikke oplyst,2001,45
Mænd,65-69 år,Årsag ikke oplyst,2002,29
Mænd,65-69 år,Årsag ikke oplyst,2003,29
Mænd,65-69 år,Årsag ikke oplyst,2004,27
Mænd,65-69 år,Årsag ikke oplyst,2005,26
Mænd,65-69 år,Årsag ikke oplyst,2006,32
Mænd,65-69 år,Årsag ikke oplyst,2007,127
Mænd,65-69 år,Årsag ikke oplyst,2008,159
Mænd,65-69 år,Årsag ikke oplyst,2009,40
Mænd,65-69 år,Årsag ikke oplyst,2010,43
Mænd,65-69 år,Årsag ikke oplyst,2011,51
Mænd,65-69 år,Årsag ikke oplyst,2012,48
Mænd,65-69 år,Årsag ikke oplyst,2013,41
Mænd,65-69 år,Årsag ikke oplyst,2014,48
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1982,9
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1983,4
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1984,4
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1985,13
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1986,6
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1987,10
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1988,3
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1989,6
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1990,14
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1991,9
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1992,12
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1993,13
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1994,10
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1995,22
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1996,25
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1997,10
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1998,8
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",1999,17
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2000,12
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2001,13
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2002,44
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2003,41
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2004,36
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2005,38
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2006,38
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2007,36
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2008,30
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2009,30
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2010,30
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2011,40
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2012,33
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2013,33
Mænd,70-74 år,"Infektionssygdom, ej tuberkulose",2014,36
Mænd,70-74 år,Tuberkulose,1982,5
Mænd,70-74 år,Tuberkulose,1983,9
Mænd,70-74 år,Tuberkulose,1984,9
Mænd,70-74 år,Tuberkulose,1985,7
Mænd,70-74 år,Tuberkulose,1986,5
Mænd,70-74 år,Tuberkulose,1987,5
Mænd,70-74 år,Tuberkulose,1988,8
Mænd,70-74 år,Tuberkulose,1989,4
Mænd,70-74 år,Tuberkulose,1990,5
Mænd,70-74 år,Tuberkulose,1991,4
Mænd,70-74 år,Tuberkulose,1992,4
Mænd,70-74 år,Tuberkulose,1993,5
Mænd,70-74 år,Tuberkulose,1994,3
Mænd,70-74 år,Tuberkulose,1995,7
Mænd,70-74 år,Tuberkulose,1996,1
Mænd,70-74 år,Tuberkulose,1997,4
Mænd,70-74 år,Tuberkulose,1998,1
Mænd,70-74 år,Tuberkulose,1999,6
Mænd,70-74 år,Tuberkulose,2000,6
Mænd,70-74 år,Tuberkulose,2001,2
Mænd,70-74 år,Tuberkulose,2002,2
Mænd,70-74 år,Tuberkulose,2003,1
Mænd,70-74 år,Tuberkulose,2004,2
Mænd,70-74 år,Tuberkulose,2005,3
Mænd,70-74 år,Tuberkulose,2006,1
Mænd,70-74 år,Tuberkulose,2007,3
Mænd,70-74 år,Tuberkulose,2008,1
Mænd,70-74 år,Tuberkulose,2009,1
Mænd,70-74 år,Tuberkulose,2010,3
Mænd,70-74 år,Tuberkulose,2011,1
Mænd,70-74 år,Tuberkulose,2012,1
Mænd,70-74 år,Tuberkulose,2013,0
Mænd,70-74 år,Tuberkulose,2014,1
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1982,49
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1983,53
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1984,47
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1985,51
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1986,58
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1987,49
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1988,61
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1989,47
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1990,57
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1991,57
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1992,60
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1993,58
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1994,50
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1995,67
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1996,77
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1997,66
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1998,65
Mænd,70-74 år,Ondartet svulst i mund/spiserør,1999,57
Mænd,70-74 år,Ondartet svulst i mund/spiserør,2000,66
Mænd,70-74 år,Ondartet svulst i mund/spiserør,2001,70
Mænd,70-74 år,Ondartet svulst i mund/spiserør,2002,66
Mænd,70-74 år,Ondartet svulst i mund/spiserør,2003,61
Mænd,70-74 år,Ondartet svulst i mund/spiserør,2004,59
Mænd,70-74 år,Ondartet svulst i mund/spiserør,2005,65
Mænd,70-74 år,Ondartet svulst i mund/spiserør,2006,61
